VegetableType,Distrcit,Rainfall,MaximumTemperature,MinimumTemperature, RelativeHumidity,Pressure,Extent,Production
carrot,badulla,586.5687,29.59,22.8,82.01,97.76,21,297.4
carrot,badulla,871.8444571,28.59,22.26,85.5,97.7,17.2,244.9
carrot,badulla,2585.197557,26.67,19.86,91.13,97.53,12.2,158.5
carrot,badulla,1166.824671,28.1,21.87,87.05,97.64,15.6,221.2
carrot,badulla,1000.877971,28.37,22.12,86.4,97.67,16.4,231.7
carrot,badulla,3996.971286,25.52,17.87,90.51,97.54,10.4,129.2
carrot,badulla,2752.053429,26.37,19.47,91.72,97.51,11.8,152.3
carrot,badulla,467.8384857,30.32,23.05,79.42,97.84,23.6,337.5
carrot,badulla,365.5333,30.95,23.15,76.88,97.89,27.4,386
carrot,badulla,2737.819471,26.38,19.49,91.69,97.51,11.9,152.4
carrot,badulla,401.0215143,30.78,23.46,77.99,97.87,25.8,370
carrot,badulla,332.5904143,31.24,23.24,75.98,97.91,28.9,406.6
carrot,badulla,340.9849857,31.17,23.2,76.22,97.91,28.3,401.8
carrot,badulla,358.5230286,31,23.17,76.74,97.89,27.7,390.9
carrot,badulla,512.6956571,30.03,22.95,80.71,97.81,22.4,317.9
carrot,badulla,731.3345571,28.98,22.56,84.57,97.73,18.8,267.8
carrot,badulla,462.9807571,30.39,23.06,79.36,97.84,23.8,339.2
carrot,badulla,221.9061286,34.23,23.88,71.14,98,35.4,525.6
carrot,badulla,304.1076429,31.57,23.55,73.99,97.93,30.5,437.8
carrot,badulla,356.0957429,31.03,23.17,76.61,97.9,27.8,392.3
carrot,badulla,761.7313857,28.91,22.48,83.89,97.72,18.2,265
carrot,badulla,266.9984286,31.95,23.69,72.42,97.96,33.3,475.3
carrot,badulla,723.6878857,29.07,22.6,83.8,97.74,19,269.3
carrot,badulla,335.7510286,31.21,23.22,76.16,97.91,28.6,404.6
carrot,badulla,563.9275714,29.69,22.86,81.73,97.79,21.3,302.1
carrot,badulla,1588.952686,27.52,21.29,88.53,97.59,14.1,193.8
carrot,badulla,1378.942714,27.75,21.62,88.1,97.61,14.8,204.9
carrot,badulla,447.6869714,30.5,23.31,78.8,97.85,24.8,348.8
carrot,badulla,2868.677743,26.34,19.33,91.86,97.5,11.7,149.8
carrot,badulla,4178.179871,25.32,17.6,93.95,97.4,10.2,122.2
carrot,badulla,4074.645743,25.45,17.72,93.93,97.42,10.3,126.7
carrot,badulla,840.1716714,28.66,22.33,85.28,97.7,17.5,252.4
carrot,badulla,1653.615314,27.42,21.13,89,97.58,13.9,188.8
carrot,badulla,1040.479371,28.22,22,86.74,97.66,16,227.7
carrot,badulla,740.2108429,28.96,22.55,84.7,97.73,18.6,266.9
carrot,badulla,5828.212643,24.65,17.04,96.17,97.27,9,107.8
carrot,badulla,3185.370786,26.17,19,90.09,97.56,11.4,143.9
carrot,badulla,1402.624029,27.72,21.6,88.14,97.61,14.7,204.5
carrot,badulla,529.1583286,29.94,22.91,81.01,97.8,22.2,309.8
carrot,badulla,1375.5294,27.77,21.63,88.05,97.61,14.8,205.4
carrot,badulla,1293.208486,27.86,21.7,87.84,97.62,15,209.3
carrot,badulla,316.2224,31.39,23.52,74.97,97.93,29.8,416.1
carrot,badulla,114.3459,32.12,24.25,66.26,98.09,44.1,640.8
carrot,badulla,369.3788286,30.93,23.14,77.13,97.89,27.1,381.8
carrot,badulla,129.3387429,31.98,24.2,66.58,98.08,42.6,624.2
carrot,badulla,507.9431429,30.04,22.96,80.47,97.81,22.5,318.9
carrot,badulla,911.7047286,28.53,22.22,85.72,97.69,16.9,239.8
carrot,badulla,299.2814429,31.6,23.55,73.88,97.94,30.7,444.9
carrot,badulla,380.2093286,30.92,23.1,77.26,97.88,26.7,378.6
carrot,badulla,443.5711714,30.55,23.33,78.66,97.86,24.9,350.6
carrot,badulla,108.5066429,32.17,24.29,65.88,98.09,44.4,654
carrot,badulla,29.3307571,34.92,24.56,61.64,98.18,52.2,774.9
carrot,badulla,351.7609571,31.12,23.18,76.41,97.9,28.1,395.6
carrot,badulla,544.6361857,29.83,22.89,81.24,97.8,21.9,304.9
carrot,badulla,1022.667257,28.31,22.04,86.52,97.67,16.2,229.1
carrot,badulla,449.3626286,30.49,23.31,78.86,97.85,24.7,347.6
carrot,badulla,250.2112714,33.59,23.75,71.86,97.98,34.2,505.1
carrot,badulla,721.3032286,29.07,22.6,83.77,97.74,19.1,269.5
carrot,badulla,607.4812571,29.47,22.77,82.38,97.75,20.4,292.1
carrot,badulla,4002.7356,25.47,17.85,90.62,97.54,10.4,128.7
carrot,badulla,771.2943143,28.9,22.45,84.08,97.72,18.2,263
carrot,badulla,462.2395429,30.41,23.06,79.23,97.84,23.9,339.7
carrot,badulla,509.2162714,30.03,22.96,80.5,97.81,22.5,318.8
carrot,badulla,297.4246714,31.61,23.56,73.74,97.94,31,446.4
carrot,badulla,437.5319429,30.59,23.35,78.53,97.86,25.1,357.2
carrot,badulla,179.0710429,32.88,24.03,68.41,98.04,39,566.8
carrot,badulla,136.3291857,33.18,24.17,66.97,98.07,41.9,602.2
carrot,badulla,289.4074143,31.64,23.58,73.52,97.95,31.2,452.5
carrot,badulla,307.7813571,31.49,23.54,74.49,97.93,30.2,428.4
carrot,badulla,1501.563457,27.59,21.42,88.39,97.6,14.3,200.7
carrot,badulla,264.3159571,31.95,23.71,72.34,97.96,33.4,478.2
carrot,badulla,312.3076429,31.43,23.54,74.67,97.93,30,425.1
carrot,badulla,366.0475286,30.95,23.14,76.97,97.89,27.3,385.5
carrot,badulla,579.2567143,29.63,22.81,81.91,97.76,21,299.5
carrot,badulla,463.6821714,30.38,23.06,79.38,97.84,23.7,339
carrot,badulla,325.3568571,31.33,23.5,75.38,97.92,29.4,411.8
carrot,badulla,305.7114714,31.57,23.55,74.05,97.93,30.5,437.1
carrot,badulla,317.0744286,31.39,23.52,74.98,97.93,29.8,415.4
carrot,badulla,419.0484143,30.68,23.41,78.25,97.87,25.6,364.5
carrot,badulla,177.2899286,32.88,24.03,68.39,98.04,39,567.9
carrot,badulla,269.2030857,31.87,23.65,72.89,97.96,32.5,467.4
carrot,badulla,963.4546857,28.43,22.15,85.97,97.68,16.6,236.5
carrot,badulla,426.2012286,30.67,23.41,78.29,97.87,25.5,364.3
carrot,badulla,1408.843657,27.7,21.54,88.2,97.61,14.7,204.1
carrot,badulla,997.1772286,28.37,22.12,86.37,97.67,16.4,232.1
carrot,badulla,2626.937971,26.64,19.78,91.23,97.52,12.1,158.4
carrot,badulla,3145.369786,26.19,19.01,90.03,97.56,11.4,144.1
carrot,badulla,138.9669714,33.12,24.14,67.09,98.07,41.1,598.5
carrot,badulla,1580.577843,27.52,21.3,88.52,97.59,14.2,193.9
carrot,badulla,445.0156286,30.52,23.32,78.7,97.86,24.9,349.7
carrot,badulla,424.1102571,30.68,23.41,78.28,97.87,25.5,364.4
carrot,badulla,563.8994,29.7,22.86,81.67,97.79,21.4,302.1
carrot,badulla,440.9738286,30.56,23.33,78.58,97.86,24.9,354.6
carrot,badulla,4.8686,37.16,25.17,50.82,98.27,65.3,987.6
carrot,badulla,286.0246714,31.73,23.59,73.38,97.95,31.3,453.9
carrot,badulla,2640.281243,26.63,19.75,91.24,97.52,12.1,154.6
carrot,badulla,271.3475286,31.87,23.64,72.89,97.96,32.4,467.1
carrot,badulla,42.2528286,32.51,24.44,63.74,98.15,50.1,721.5
carrot,badulla,347.8877429,31.12,23.19,76.37,97.9,28.2,396.7
carrot,badulla,778.7096857,28.88,22.44,84.17,97.72,18.1,260.6
carrot,badulla,1183.786171,28.1,21.85,87.1,97.64,15.6,216.4
carrot,badulla,911.3765857,28.53,22.22,85.71,97.69,16.9,240.1
carrot,badulla,1288.496114,27.88,21.71,87.78,97.62,15,209.6
carrot,badulla,42.1715714,32.51,24.45,63.23,98.15,50.3,722.8
carrot,badulla,873.7278,28.59,22.26,85.5,97.7,17.2,244.4
carrot,badulla,803.5928,28.8,22.39,84.85,97.72,17.9,256.7
carrot,badulla,691.4351571,29.14,22.64,83.65,97.75,19.5,274.5
carrot,badulla,74.6092571,32.31,24.34,65.18,98.11,45.1,681.3
carrot,badulla,268.4620143,31.9,23.66,72.75,97.96,32.9,473.8
carrot,badulla,285.8874857,31.73,23.59,73.33,97.95,31.3,453.9
carrot,badulla,485.62,30.21,23.01,79.84,97.83,23.1,328.5
carrot,badulla,793.7799429,28.83,22.41,84.38,97.72,18,258.3
carrot,badulla,1192.354357,28.09,21.83,87.14,97.64,15.4,216
carrot,badulla,859.3512143,28.62,22.3,85.34,97.7,17.4,251
carrot,badulla,487.6721714,30.19,23.01,79.96,97.83,23.1,327.6
carrot,badulla,545.7324714,29.83,22.89,81.26,97.8,21.9,304.2
carrot,badulla,417.5462857,30.72,23.42,78.18,97.87,25.7,366.8
carrot,badulla,394.1020143,30.85,23.26,77.68,97.87,26.3,375.3
carrot,badulla,235.9507143,33.79,23.8,71.36,97.99,34.9,516.4
carrot,badulla,282.9749571,31.74,23.6,73.24,97.95,31.7,459.8
carrot,badulla,274.2682571,31.86,23.64,72.93,97.96,32.3,467
carrot,badulla,236.1582143,33.75,23.79,71.37,97.99,34.9,515
carrot,badulla,659.3298714,29.23,22.68,83.4,97.78,19.8,281.6
carrot,badulla,578.9537857,29.64,22.81,81.89,97.76,21.1,300.6
carrot,badulla,477.3621143,30.29,23.03,79.53,97.84,23.5,335.2
carrot,badulla,364.1644,30.96,23.15,76.83,97.89,27.5,388.7
carrot,badulla,630.2942429,29.34,22.73,82.88,97.77,20.1,285.6
carrot,badulla,2300.982371,26.88,20.27,93.47,97.46,12.7,166.9
carrot,badulla,657.9543143,29.24,22.68,83.36,97.78,19.9,282.2
carrot,badulla,319.9209429,31.34,23.51,75.06,97.92,29.6,413.8
carrot,badulla,411.7315286,30.76,23.44,78.11,97.87,25.8,368.1
carrot,badulla,899.9680571,28.55,22.23,85.66,97.69,17,241.4
carrot,badulla,837.1667429,28.67,22.34,85.26,97.7,17.5,252.7
carrot,badulla,433.7143857,30.61,23.37,78.39,97.86,25.2,359.1
carrot,badulla,848.0616714,28.64,22.31,85.3,97.7,17.5,251.6
carrot,badulla,2216.291043,27.03,20.51,92.94,97.47,12.9,173.2
carrot,badulla,3694.289657,25.73,18.49,90.34,97.55,10.9,134.9
carrot,badulla,324.2270286,31.34,23.5,75.22,97.92,29.4,412.8
carrot,badulla,481.9395,30.22,23.02,79.72,97.83,23.2,329.8
carrot,badulla,6643.296557,24.06,16.19,96.32,97.2,8.8,107.5
carrot,badulla,290.3662286,31.62,23.57,73.58,97.94,31.2,448.9
carrot,badulla,1806.954143,27.31,20.97,89.47,97.57,13.5,183
carrot,badulla,1057.340386,28.21,21.98,86.77,97.66,16,227.3
carrot,badulla,456.9485857,30.46,23.09,79.08,97.85,24.2,343
carrot,badulla,205.1303286,32.56,23.91,70.28,98.01,37,533.8
carrot,badulla,231.4549143,34,23.82,71.25,97.99,35,522
carrot,badulla,204.2560143,32.62,23.92,70.18,98.01,37.4,534.5
carrot,badulla,111.9536286,32.16,24.27,66.08,98.09,44.3,642.8
carrot,badulla,646.4831,29.3,22.7,83.06,97.78,20,283.7
carrot,badulla,670.5423857,29.18,22.67,83.53,97.78,19.7,276.8
carrot,badulla,307.1687429,31.52,23.55,74.21,97.93,30.4,429.1
carrot,badulla,50.3563714,32.41,24.42,64.08,98.14,48.8,712.9
carrot,badulla,1467.311557,27.64,21.47,88.28,97.6,14.5,201.3
carrot,badulla,269.0449571,31.88,23.65,72.88,97.96,32.8,468.2
carrot,badulla,981.9138,28.39,22.13,86.28,97.67,16.5,234.6
carrot,badulla,124.2431429,32.01,24.23,66.41,98.08,43.5,630
carrot,badulla,308.6055429,31.46,23.54,74.57,97.93,30.1,427.2
carrot,badulla,448.2410714,30.5,23.31,78.86,97.85,24.7,348.7
carrot,badulla,794.7536571,28.83,22.4,84.43,97.72,17.9,258.1
carrot,badulla,274.3142714,31.85,23.63,73.06,97.96,32.3,466.1
carrot,badulla,555.7089857,29.74,22.88,81.4,97.79,21.6,303.2
carrot,badulla,610.8768714,29.47,22.77,82.39,97.75,20.4,291.4
carrot,badulla,1631.411214,27.46,21.19,88.78,97.59,14.1,192.8
carrot,badulla,2369.025214,26.78,20.18,93.74,97.44,12.6,163.9
carrot,kandy,3356.287243,25.29,17.13,92.66,95.73,1.8,10.2
carrot,kandy,2705.461971,25.7,17.89,91.95,95.77,2,11.1
carrot,kandy,869.6145286,27.67,21.05,85.91,95.94,3.1,18.2
carrot,kandy,576.5952571,28.59,22.01,82.65,96.01,3.9,23.3
carrot,kandy,333.4142,31.37,22.35,78.03,96.12,5.2,32.2
carrot,kandy,701.1893286,28.08,21.44,84.38,95.98,3.5,20.7
carrot,kandy,464.2986,29.15,21.71,81.03,96.05,4.3,26.5
carrot,kandy,335.8413286,31.35,22.35,78.06,96.11,5.1,32.2
carrot,kandy,122.9837143,30.2,23.03,71.54,96.26,7.7,50.2
carrot,kandy,744.1914857,27.93,21.36,84.89,95.96,3.3,20
carrot,kandy,246.9748286,30.65,22.63,75.33,96.17,6,38.4
carrot,kandy,1042.733857,27.33,20.79,87.14,95.91,2.9,16.7
carrot,kandy,152.7554714,30,22.91,72.68,96.24,7.1,45.6
carrot,kandy,360.0850857,31.05,22.28,78.96,96.11,5,31
carrot,kandy,435.6431857,29.31,21.77,80.59,96.07,4.5,27.6
carrot,kandy,579.2555143,28.55,22.01,82.68,96.01,3.8,23.3
carrot,kandy,196.7802286,29.88,22.79,74.28,96.2,6.6,41.5
carrot,kandy,136.8038429,30.06,22.96,72.2,96.25,7.5,47.2
carrot,kandy,398.0627429,29.46,22.17,79.86,96.08,4.6,29.1
carrot,kandy,123.8900429,30.16,23.02,71.61,96.26,7.7,50.2
carrot,kandy,410.0052,29.44,22.14,80.12,96.08,4.6,28.6
carrot,kandy,829.9737857,27.77,21.18,85.59,95.95,3.2,18.8
carrot,kandy,1892.913414,26.55,19.28,90.07,95.82,2.3,12.8
carrot,kandy,305.9924571,31.96,22.44,77.29,96.14,5.4,34.2
carrot,kandy,5629.635771,23.83,15.84,95.46,95.65,1.5,8.6
carrot,kandy,318.8524,31.56,22.39,77.83,96.13,5.2,32.8
carrot,kandy,489.0714857,28.97,21.62,81.4,96.04,4.1,25.5
carrot,kandy,2523.114857,25.9,18.2,91.4,95.78,2,11.5
carrot,kandy,3405.426171,25.24,17.03,92.83,95.72,1.8,10
carrot,kandy,549.1168857,28.66,22.05,82.4,96.02,3.9,23.7
carrot,kandy,680.2005857,28.16,21.48,84.02,95.98,3.5,21.2
carrot,kandy,679.1252,28.17,21.48,84.01,95.98,3.5,21.2
carrot,kandy,879.5622429,27.64,21.01,86.09,95.93,3.1,18
carrot,kandy,404.5679857,29.45,22.14,80.06,96.08,4.6,28.8
carrot,kandy,314.7791429,31.74,22.42,77.77,96.13,5.3,33.5
carrot,kandy,782.0544571,27.86,21.28,85.21,95.95,3.2,19.5
carrot,kandy,3583.361829,25.07,16.79,93.09,95.7,1.7,9.7
carrot,kandy,784.2591286,27.86,21.27,85.23,95.95,3.2,19.5
carrot,kandy,413.7441143,29.43,22.13,80.22,96.08,4.6,28.2
carrot,kandy,492.9050571,28.93,21.59,81.48,96.04,4.1,25.3
carrot,kandy,656.8958,28.24,21.53,83.69,95.99,3.5,21.4
carrot,kandy,676.1317429,28.2,21.51,83.97,95.98,3.5,21.2
carrot,kandy,271.8624571,32.86,22.56,76.53,96.16,5.8,35.7
carrot,kandy,375.0480857,30.8,22.23,79.16,96.1,4.8,30.3
carrot,kandy,372.3627429,30.87,22.24,79.13,96.1,4.9,30.4
carrot,kandy,283.5057,32.61,22.51,76.66,96.15,5.7,35.2
carrot,kandy,470.4756714,29.11,21.67,81.1,96.05,4.2,26.3
carrot,kandy,496.3225857,28.93,21.59,81.5,96.04,4.1,25.2
carrot,kandy,515.3188571,28.83,21.86,81.79,96.03,4,24.7
carrot,kandy,536.5930571,28.72,22.08,82.17,96.02,3.9,23.9
carrot,kandy,953.2730714,27.54,20.93,86.62,95.92,3,17.5
carrot,kandy,1402.709286,26.98,20.08,88.59,95.87,2.6,14.7
carrot,kandy,1000.788929,27.44,20.87,86.9,95.92,2.9,17.1
carrot,kandy,401.3171286,29.45,22.14,79.97,96.08,4.6,28.9
carrot,kandy,350.4291143,31.1,22.31,78.55,96.11,5,31.3
carrot,kandy,280.9065429,32.72,22.53,76.61,96.15,5.7,35.3
carrot,kandy,183.4847143,29.9,22.82,74.11,96.21,6.7,42.3
carrot,kandy,813.8393714,27.81,21.22,85.47,95.95,3.2,18.9
carrot,kandy,730.0100143,27.99,21.39,84.65,95.97,3.4,20.4
carrot,kandy,749.6938286,27.92,21.36,84.96,95.96,3.3,19.9
carrot,kandy,154.6807857,30,22.9,72.82,96.23,7.1,45.5
carrot,kandy,2629.174143,25.74,17.95,91.81,95.77,2,11.2
carrot,kandy,1613.691986,26.73,19.7,89.36,95.84,2.4,13.7
carrot,kandy,868.9839,27.68,21.05,85.9,95.94,3.1,18.3
carrot,kandy,521.3346143,28.79,21.84,81.9,96.03,4,24.5
carrot,kandy,383.9127143,29.57,22.2,79.61,96.09,4.7,29.8
carrot,kandy,149.5329857,30.04,22.93,72.32,96.25,7.3,46.6
carrot,kandy,273.6548143,32.81,22.55,76.54,96.16,5.8,35.7
carrot,kandy,2271.645057,26.22,18.79,90.84,95.81,2.2,12.2
carrot,kandy,375.9157,29.74,22.23,79.24,96.1,4.8,30.3
carrot,kandy,4.4374714,36.25,24.11,48.39,96.46,13,86.9
carrot,kandy,482.0638429,29.04,21.64,81.32,96.04,4.1,25.9
carrot,kandy,432.2019429,29.32,21.78,80.57,96.07,4.5,27.6
carrot,kandy,521.6064,28.79,21.83,81.91,96.03,4,24.4
carrot,kandy,315.9717714,31.68,22.4,77.81,96.13,5.2,33.5
carrot,kandy,878.4206429,27.64,21.02,86.07,95.94,3.1,18.1
carrot,kandy,179.2903714,29.93,22.84,74.04,96.21,6.7,43.2
carrot,kandy,1759.985071,26.63,19.5,89.63,95.83,2.3,13.2
carrot,kandy,2011.079343,26.4,19.11,90.24,95.82,2.2,12.5
carrot,kandy,849.4207,27.71,21.11,85.75,95.94,3.1,18.5
carrot,kandy,1432.832786,26.92,20,88.74,95.87,2.5,14.5
carrot,kandy,436.0949429,29.26,21.77,80.6,96.07,4.5,27.4
carrot,kandy,730.6377857,27.98,21.39,84.66,95.97,3.4,20.4
carrot,kandy,107.3955429,30.28,23.11,70.93,96.27,7.9,51.7
carrot,kandy,32.9441429,30.49,23.46,66.52,96.34,9.6,64.4
carrot,kandy,311.5415,31.82,22.43,77.57,96.14,5.3,33.7
carrot,kandy,335.3505143,31.35,22.35,78.04,96.12,5.2,32.2
carrot,kandy,319.3376571,31.5,22.39,77.86,96.13,5.2,32.8
carrot,kandy,309.6133143,31.94,22.43,77.46,96.14,5.3,33.9
carrot,kandy,489.1119857,28.97,21.62,81.43,96.04,4.1,25.5
carrot,kandy,676.5376,28.19,21.51,83.97,95.98,3.5,21.2
carrot,kandy,349.3505857,31.1,22.31,78.48,96.11,5.1,31.3
carrot,kandy,389.3174571,29.52,22.19,79.72,96.09,4.7,29.5
carrot,kandy,371.7233143,30.88,22.24,79.1,96.1,4.9,30.4
carrot,kandy,1236.473957,27.14,20.41,88,95.89,2.7,15.7
carrot,kandy,337.1385143,31.33,22.34,78.22,96.11,5.1,31.7
carrot,kandy,289.2516429,32.18,22.48,76.93,96.14,5.5,34.9
carrot,kandy,73.0666571,30.39,23.26,69.53,96.31,8.6,57.6
carrot,kandy,240.8569143,30.69,22.65,75.2,96.18,6.1,38.6
carrot,kandy,496.7873429,28.92,21.59,81.51,96.04,4.1,25.2
carrot,kandy,304.5756714,32,22.45,77.22,96.14,5.4,34.3
carrot,kandy,514.3583429,28.84,21.86,81.79,96.03,4,24.7
carrot,kandy,511.6228,28.86,21.86,81.73,96.03,4,24.8
carrot,kandy,918.2683,27.61,20.97,86.38,95.93,3.1,17.9
carrot,kandy,4714.5763,24.62,16.14,94.23,95.67,1.6,9.1
carrot,kandy,709.3510714,28.07,21.43,84.45,95.98,3.5,20.6
carrot,kandy,924.5200143,27.6,20.96,86.47,95.93,3.1,17.8
carrot,kandy,325.9890143,31.45,22.37,77.96,96.12,5.2,32.4
carrot,kandy,656.1619571,28.25,21.54,83.69,95.99,3.5,21.5
carrot,kandy,1350.887014,27.02,20.17,88.4,95.87,2.6,15
carrot,kandy,1211.421129,27.15,20.44,87.96,95.89,2.7,15.8
carrot,kandy,267.8014,33.01,22.57,76.14,96.16,5.8,36.4
carrot,kandy,28.3524714,30.52,23.55,65.85,96.36,9.9,66.6
carrot,kandy,39.7022571,30.46,23.36,67.8,96.33,9,61
carrot,kandy,473.3783429,29.09,21.66,81.23,96.05,4.2,26.2
carrot,kandy,389.9032,29.51,22.19,79.76,96.09,4.6,29.4
carrot,kandy,237.6647857,30.72,22.66,75.07,96.18,6.1,39
carrot,kandy,850.4235429,27.7,21.1,85.77,95.94,3.1,18.4
carrot,kandy,412.9797286,29.44,22.13,80.14,96.08,4.6,28.3
carrot,kandy,203.4742143,29.85,22.78,74.4,96.19,6.6,41.1
carrot,kandy,292.8080143,32.14,22.47,77.11,96.14,5.5,34.5
carrot,kandy,178.1879571,29.94,22.84,74.01,96.21,6.8,43.6
carrot,kandy,371.2232,30.89,22.24,79.09,96.1,4.9,30.4
carrot,kandy,1242.947,27.11,20.38,88.03,95.89,2.7,15.5
carrot,kandy,1264.8891,27.08,20.37,88.08,95.88,2.7,15.4
carrot,kandy,585.7729,28.54,22,82.74,96.01,3.8,23.1
carrot,kandy,2118.373814,26.35,19.05,90.53,95.81,2.2,12.4
carrot,kandy,1688.568286,26.69,19.61,89.5,95.84,2.4,13.4
carrot,kandy,6254.678057,23.58,15.59,96.48,95.59,1.4,8.3
carrot,kandy,618.7429714,28.39,21.91,83.23,95.99,3.6,22.3
carrot,kandy,1228.797386,27.14,20.41,88,95.89,2.7,15.7
carrot,kandy,2368.543457,26.1,18.52,91.12,95.79,2.1,11.8
carrot,kandy,844.1602286,27.74,21.14,85.71,95.94,3.1,18.6
carrot,kandy,3866.017771,25.01,16.69,93.53,95.7,1.7,9.7
carrot,kandy,7220.971329,23.03,15.15,96.92,95.42,1.3,7.7
carrot,kandy,4410.115,24.67,16.25,93.85,95.68,1.6,9.2
carrot,kandy,520.1857571,28.8,21.84,81.84,96.03,4,24.5
carrot,kandy,1102.221786,27.23,20.62,87.53,95.9,2.8,16.2
carrot,kandy,1655.446957,26.71,19.66,89.43,95.84,2.4,13.5
carrot,kandy,564.4569571,28.62,22.04,82.52,96.01,3.9,23.5
carrot,kandy,396.3917571,29.47,22.18,79.83,96.08,4.6,29.2
carrot,kandy,754.4352571,27.91,21.35,84.98,95.96,3.3,19.8
carrot,kandy,270.4382429,32.89,22.57,76.42,96.16,5.8,35.9
carrot,kandy,1050.0224,27.32,20.78,87.18,95.91,2.9,16.7
carrot,kandy,317.9016714,31.58,22.4,77.81,96.13,5.2,33
carrot,kandy,315.4186,31.71,22.41,77.77,96.13,5.2,33.5
carrot,kandy,237.0774429,30.72,22.66,75.02,96.18,6.1,39.3
carrot,kandy,529.4633571,28.77,21.81,82.06,96.03,4,24.2
carrot,kandy,717.2352429,28.02,21.41,84.53,95.97,3.4,20.5
carrot,kandy,541.4803,28.7,22.07,82.26,96.02,3.9,23.8
carrot,kandy,425.6319143,29.34,21.79,80.44,96.07,4.5,27.7
carrot,kandy,418.8818286,29.37,22.12,80.35,96.07,4.5,28.1
carrot,kandy,589.2053429,28.51,21.99,82.85,96.01,3.8,23
carrot,kandy,450.7977143,29.21,21.73,80.94,96.06,4.4,27
carrot,kandy,2220.598343,26.28,18.83,90.71,95.81,2.2,12.3
carrot,kandy,444.7753571,29.24,21.75,80.79,96.06,4.4,27.1
carrot,kandy,500.7526429,28.89,21.58,81.57,96.04,4.1,25
carrot,kandy,2300.489429,26.19,18.75,90.87,95.81,2.2,12.1
carrot,kandy,1184.039071,27.16,20.47,87.81,95.89,2.8,15.8
carrot,kandy,2306.375986,26.18,18.68,90.89,95.8,2.2,12
carrot,kandy,1511.482486,26.83,19.85,89.11,95.85,2.5,14.1
carrot,kandy,2608.883371,25.75,18.07,91.75,95.77,2,11.3
carrot,kandy,1273.012057,27.06,20.31,88.12,95.88,2.7,15.2
carrot,kandy,483.7655143,29.01,21.62,81.35,96.04,4.1,25.7
carrot,kandy,364.7389857,31,22.25,79.02,96.1,5,30.9
carrot,kandy,35.1162571,30.47,23.39,67.7,96.33,9.1,61.1
carrot,kandy,366.2977286,30.99,22.25,79.07,96.1,4.9,30.5
carrot,kandy,492.7605429,28.93,21.6,81.48,96.04,4.1,25.3
carrot,kandy,2389.685243,26.06,18.5,91.18,95.79,2.1,11.7
carrot,kandy,152.2566714,30.02,22.92,72.46,96.24,7.1,45.8
carrot,kandy,1373.112729,27,20.12,88.46,95.87,2.6,14.9
carrot,kandy,949.7929,27.54,20.94,86.57,95.92,3,17.6
carrot,kandy,787.5452714,27.85,21.26,85.24,95.95,3.2,19.3
carrot,kandy,85.6785,30.33,23.17,70.09,96.29,8.5,53.9
carrot,kandy,255.2398143,30.61,22.62,75.68,96.17,5.9,37.2
carrot,kandy,248.1202286,30.65,22.62,75.45,96.17,6,38.1
carrot,kandy,1035.977629,27.33,20.82,87.12,95.91,2.9,16.8
carrot,kandy,3284.260771,25.38,17.21,92.55,95.74,1.8,10.3
carrot,kandy,1370.6216,27.01,20.15,88.44,95.87,2.6,14.9
carrot,kandy,1600.3709,26.74,19.73,89.33,95.85,2.4,13.8
carrot,kandy,765.8170714,27.9,21.32,85.05,95.96,3.3,19.8
carrot,kandy,2970.120143,25.55,17.57,92.24,95.76,1.9,10.7
carrot,kandy,2793.536714,25.64,17.72,92.08,95.76,2,10.9
carrot,kandy,1066.420886,27.28,20.72,87.31,95.91,2.8,16.5
carrot,kandy,1063.868443,27.28,20.75,87.24,95.91,2.8,16.5
carrot,kandy,4164.037043,24.87,16.34,93.62,95.68,1.6,9.5
carrot,kandy,1825.918529,26.58,19.39,89.97,95.82,2.3,12.9
carrot,kandy,1865.9842,26.55,19.28,90.02,95.82,2.3,12.8
carrot,kandy,639.2879429,28.31,21.57,83.47,95.99,3.6,21.9
carrot,kandy,2720.8408,25.67,17.83,92.05,95.77,2,11
carrot,kandy,1770.223086,26.62,19.47,89.7,95.83,2.3,13.1
carrot,kandy,486.8637857,29,21.62,81.36,96.04,4.1,25.6
carrot,kandy,475.6462,29.08,21.65,81.27,96.04,4.2,26.1
carrot,kandy,1242.932257,27.12,20.39,88.02,95.89,2.7,15.6
carrot,kandy,287.0122,32.29,22.5,76.75,96.14,5.6,35
carrot,kandy,1511.322443,26.83,19.87,89.06,95.85,2.5,14.2
carrot,kandy,682.5119571,28.12,21.47,84.17,95.98,3.5,20.9
carrot,kandy,721.9622143,28,21.4,84.62,95.97,3.4,20.5
carrot,kandy,609.3321429,28.42,21.95,83.09,96,3.7,22.5
carrot,kandy,325.7359429,31.45,22.38,77.94,96.12,5.2,32.5
carrot,kandy,283.8843,32.52,22.51,76.66,96.15,5.7,35.1
carrot,kandy,415.5402857,29.39,22.12,80.31,96.07,4.5,28.2
carrot,kandy,900.5293714,27.64,20.99,86.18,95.93,3.1,18
carrot,kandy,321.061,31.48,22.38,77.94,96.13,5.2,32.6
carrot,kandy,351.9178857,31.09,22.3,78.65,96.11,5,31.2
carrot,kandy,618.1856,28.39,21.91,83.21,96,3.6,22.3
carrot,kandy,1018.310671,27.4,20.86,86.94,95.92,2.9,16.9
